path	line	kind	qualified_name
crates/bacnet-cli/src/parse.rs	380	fn	object_type_completions
crates/bacnet-cli/src/parse.rs	399	fn	property_completions
crates/bacnet-cli/src/parse.rs	61	fn	parse_object_type
crates/bacnet-cli/src/parse.rs	89	fn	parse_object_specifier
crates/bacnet-cli/src/resolve.rs	17	fn	ip_to_bip_mac
crates/bacnet-cli/src/resolve.rs	30	fn	parse_target
crates/bacnet-cli/src/resolve.rs	4	enum	Target
crates/bacnet-cli/src/session.rs	21	struct	BbmdRegistration
crates/bacnet-cli/src/session.rs	32	method	Session::new
crates/bacnet-cli/src/session.rs	42	method	Session::set_target
crates/bacnet-cli/src/session.rs	48	method	Session::clear_target
crates/bacnet-cli/src/session.rs	55	method	Session::set_bbmd_registration
crates/bacnet-cli/src/session.rs	9	struct	Session
crates/bacnet-cli/src/session.rs	92	method	Session::cancel_bbmd_renewal
crates/bacnet-cli/src/shell/admin.rs	114	fn	handle_create_object
crates/bacnet-cli/src/shell/admin.rs	147	fn	handle_delete_object
crates/bacnet-cli/src/shell/admin.rs	180	fn	handle_read_range
crates/bacnet-cli/src/shell/admin.rs	3	fn	handle_ack_alarm
crates/bacnet-cli/src/shell/admin.rs	89	fn	handle_time_sync
crates/bacnet-cli/src/shell/bbmd.rs	113	fn	handle_fdt
crates/bacnet-cli/src/shell/bbmd.rs	137	fn	handle_bip_discover
crates/bacnet-cli/src/shell/bbmd.rs	4	fn	handle_bip_register
crates/bacnet-cli/src/shell/bbmd.rs	67	fn	handle_unregister
crates/bacnet-cli/src/shell/bbmd.rs	90	fn	handle_bdt
crates/bacnet-cli/src/shell/cov_control.rs	138	fn	handle_reinit
crates/bacnet-cli/src/shell/cov_control.rs	3	fn	handle_subscribe
crates/bacnet-cli/src/shell/cov_control.rs	72	fn	handle_control
crates/bacnet-cli/src/shell/discover.rs	125	fn	handle_find
crates/bacnet-cli/src/shell/discover.rs	3	fn	handle_discover
crates/bacnet-cli/src/shell/file.rs	118	fn	handle_file_write
crates/bacnet-cli/src/shell/file.rs	26	fn	handle_file_read
crates/bacnet-cli/src/shell/file.rs	3	fn	handle_alarms
crates/bacnet-cli/src/shell/mod.rs	541	fn	run_shell
crates/bacnet-cli/src/shell/mod.rs	605	fn	run_bip_shell
crates/bacnet-cli/src/shell/read_write.rs	3	fn	handle_read
crates/bacnet-cli/src/shell/read_write.rs	52	fn	handle_readm
crates/bacnet-cli/src/shell/read_write.rs	76	fn	handle_write
crates/bacnet-cli/src/shell/writem.rs	3	fn	handle_writem
crates/bacnet-cli/src/shell/writem.rs	76	fn	handle_register
crates/bacnet-cli/src/transport.rs	11	struct	TransportArgs
crates/bacnet-cli/src/transport.rs	161	fn	build_bip6_client
crates/bacnet-cli/src/transport.rs	55	fn	parse_sc_vmac_arg
crates/bacnet-cli/src/transport.rs	69	fn	parse_sc_device_uuid_arg
crates/bacnet-cli/src/transport.rs	78	fn	build_bip_client
crates/bacnet-cli/src/transport.rs	93	fn	build_sc_client
crates/bacnet-client/src/client/builder_options.rs	104	method	Bip6ClientBuilder::confirmed_cov_notification_ack_policy
crates/bacnet-client/src/client/builder_options.rs	11	method	ClientBuilder::max_segments
crates/bacnet-client/src/client/builder_options.rs	118	method	ScClientBuilder::apdu_retries
crates/bacnet-client/src/client/builder_options.rs	124	method	ScClientBuilder::max_segments
crates/bacnet-client/src/client/builder_options.rs	130	method	ScClientBuilder::segmented_response_accepted
crates/bacnet-client/src/client/builder_options.rs	136	method	ScClientBuilder::proposed_window_size
crates/bacnet-client/src/client/builder_options.rs	142	method	ScClientBuilder::confirmed_cov_notification_ack_policy
crates/bacnet-client/src/client/builder_options.rs	17	method	ClientBuilder::segmented_response_accepted
crates/bacnet-client/src/client/builder_options.rs	23	method	ClientBuilder::proposed_window_size
crates/bacnet-client/src/client/builder_options.rs	29	method	ClientBuilder::confirmed_cov_notification_ack_policy
crates/bacnet-client/src/client/builder_options.rs	42	method	BipClientBuilder::apdu_retries
crates/bacnet-client/src/client/builder_options.rs	48	method	BipClientBuilder::max_segments
crates/bacnet-client/src/client/builder_options.rs	5	method	ClientBuilder::apdu_retries
crates/bacnet-client/src/client/builder_options.rs	54	method	BipClientBuilder::segmented_response_accepted
crates/bacnet-client/src/client/builder_options.rs	60	method	BipClientBuilder::proposed_window_size
crates/bacnet-client/src/client/builder_options.rs	66	method	BipClientBuilder::confirmed_cov_notification_ack_policy
crates/bacnet-client/src/client/builder_options.rs	80	method	Bip6ClientBuilder::apdu_retries
crates/bacnet-client/src/client/builder_options.rs	86	method	Bip6ClientBuilder::max_segments
crates/bacnet-client/src/client/builder_options.rs	92	method	Bip6ClientBuilder::segmented_response_accepted
crates/bacnet-client/src/client/builder_options.rs	98	method	Bip6ClientBuilder::proposed_window_size
crates/bacnet-client/src/client/cov.rs	125	method	BACnetClient::subscribe_cov_to_device
crates/bacnet-client/src/client/cov.rs	158	method	BACnetClient::unsubscribe_cov
crates/bacnet-client/src/client/cov.rs	181	method	BACnetClient::unsubscribe_cov_routed
crates/bacnet-client/src/client/cov.rs	207	method	BACnetClient::unsubscribe_cov_to_device
crates/bacnet-client/src/client/cov.rs	238	method	BACnetClient::subscribe_cov_property
crates/bacnet-client/src/client/cov.rs	270	method	BACnetClient::subscribe_cov_property_to_device
crates/bacnet-client/src/client/cov.rs	309	method	BACnetClient::unsubscribe_cov_property
crates/bacnet-client/src/client/cov.rs	338	method	BACnetClient::unsubscribe_cov_property_to_device
crates/bacnet-client/src/client/cov.rs	375	method	BACnetClient::cov_notifications
crates/bacnet-client/src/client/cov.rs	383	method	BACnetClient::take_initial_cov_receiver
crates/bacnet-client/src/client/cov.rs	72	method	BACnetClient::subscribe_cov
crates/bacnet-client/src/client/cov.rs	97	method	BACnetClient::subscribe_cov_routed
crates/bacnet-client/src/client/cov_notifications.rs	15	enum	ConfirmedCOVNotificationResponse
crates/bacnet-client/src/client/cov_notifications.rs	25	type	ConfirmedCOVNotificationAckPolicy
crates/bacnet-client/src/client/cov_notifications.rs	30	struct	ReceivedCOVNotification
crates/bacnet-client/src/client/cov_notifications.rs	44	method	ReceivedCOVNotification::new
crates/bacnet-client/src/client/cov_notifications.rs	6	enum	COVNotificationDelivery
crates/bacnet-client/src/client/cov_notifications.rs	67	fn	default_confirmed_cov_notification_ack_policy
crates/bacnet-client/src/client/cov_notifications.rs	73	method	ClientOptions::with_confirmed_cov_notification_ack_policy
crates/bacnet-client/src/client/cov_renewal.rs	113	struct	ManagedCOVSubscription
crates/bacnet-client/src/client/cov_renewal.rs	12	struct	ManagedCOVSubscriptionOptions
crates/bacnet-client/src/client/cov_renewal.rs	122	method	ManagedCOVSubscription::events
crates/bacnet-client/src/client/cov_renewal.rs	127	method	ManagedCOVSubscription::last_event
crates/bacnet-client/src/client/cov_renewal.rs	132	method	ManagedCOVSubscription::stop
crates/bacnet-client/src/client/cov_renewal.rs	142	method	ManagedCOVSubscription::is_finished
crates/bacnet-client/src/client/cov_renewal.rs	171	method	BACnetClient::manage_cov_subscription
crates/bacnet-client/src/client/cov_renewal.rs	193	method	BACnetClient::manage_cov_subscription_routed
crates/bacnet-client/src/client/cov_renewal.rs	36	method	ManagedCOVSubscriptionOptions::with_renewal_margin
crates/bacnet-client/src/client/cov_renewal.rs	42	method	ManagedCOVSubscriptionOptions::with_event_channel_capacity
crates/bacnet-client/src/client/cov_renewal.rs	70	enum	ManagedCOVSubscriptionEvent
crates/bacnet-client/src/client/device_events.rs	18	method	BACnetClient::iam_events
crates/bacnet-client/src/client/device_events.rs	26	method	BACnetClient::take_initial_iam_receiver
crates/bacnet-client/src/client/device_events.rs	9	method	BACnetClient::device_events
crates/bacnet-client/src/client/device_mgmt.rs	34	method	BACnetClient::reinitialize_device
crates/bacnet-client/src/client/device_mgmt.rs	5	method	BACnetClient::device_communication_control
crates/bacnet-client/src/client/device_mgmt.rs	60	method	BACnetClient::time_synchronization
crates/bacnet-client/src/client/device_mgmt.rs	81	method	BACnetClient::utc_time_synchronization
crates/bacnet-client/src/client/discovery.rs	111	method	BACnetClient::discovered_devices
crates/bacnet-client/src/client/discovery.rs	116	method	BACnetClient::get_device
crates/bacnet-client/src/client/discovery.rs	121	method	BACnetClient::clear_devices
crates/bacnet-client/src/client/discovery.rs	130	method	BACnetClient::add_device
crates/bacnet-client/src/client/discovery.rs	30	method	BACnetClient::who_is
crates/bacnet-client/src/client/discovery.rs	49	method	BACnetClient::who_is_directed
crates/bacnet-client/src/client/discovery.rs	5	method	BACnetClient::resolve_device
crates/bacnet-client/src/client/discovery.rs	69	method	BACnetClient::who_is_network
crates/bacnet-client/src/client/discovery.rs	89	method	BACnetClient::who_has
crates/bacnet-client/src/client/dispatch.rs	6	method	BACnetClient::dispatch_apdu
crates/bacnet-client/src/client/file_list.rs	111	method	BACnetClient::atomic_write_file
crates/bacnet-client/src/client/file_list.rs	135	method	BACnetClient::add_list_element
crates/bacnet-client/src/client/file_list.rs	166	method	BACnetClient::remove_list_element
crates/bacnet-client/src/client/file_list.rs	27	method	BACnetClient::acknowledge_alarm
crates/bacnet-client/src/client/file_list.rs	5	method	BACnetClient::get_event_information
crates/bacnet-client/src/client/file_list.rs	60	method	BACnetClient::read_range
crates/bacnet-client/src/client/file_list.rs	87	method	BACnetClient::atomic_read_file
crates/bacnet-client/src/client/lifecycle.rs	22	method	BACnetClient::start
crates/bacnet-client/src/client/lifecycle.rs	226	method	BACnetClient::local_mac
crates/bacnet-client/src/client/lifecycle.rs	235	method	BACnetClient::max_apdu_length
crates/bacnet-client/src/client/lifecycle.rs	249	method	BACnetClient::transport_max_apdu_length
crates/bacnet-client/src/client/lifecycle.rs	254	method	BACnetClient::transport_is_operational
crates/bacnet-client/src/client/lifecycle.rs	259	method	BACnetClient::background_task_count
crates/bacnet-client/src/client/lifecycle.rs	268	method	BACnetClient::stop
crates/bacnet-client/src/client/lifecycle.rs	27	method	BACnetClient::start_with_options
crates/bacnet-client/src/client/mod.rs	106	struct	ClientOptions
crates/bacnet-client/src/client/mod.rs	147	method	ClientOptions::with_cov_channel_capacity
crates/bacnet-client/src/client/mod.rs	164	struct	ClientBuilder
crates/bacnet-client/src/client/mod.rs	172	method	ClientBuilder::transport
crates/bacnet-client/src/client/mod.rs	178	method	ClientBuilder::apdu_timeout_ms
crates/bacnet-client/src/client/mod.rs	184	method	ClientBuilder::max_apdu_length
crates/bacnet-client/src/client/mod.rs	190	method	ClientBuilder::cov_channel_capacity
crates/bacnet-client/src/client/mod.rs	196	method	ClientBuilder::apdu_observer
crates/bacnet-client/src/client/mod.rs	202	method	ClientBuilder::build
crates/bacnet-client/src/client/mod.rs	211	struct	BipClientBuilder
crates/bacnet-client/src/client/mod.rs	221	method	BipClientBuilder::interface
crates/bacnet-client/src/client/mod.rs	227	method	BipClientBuilder::port
crates/bacnet-client/src/client/mod.rs	233	method	BipClientBuilder::broadcast_address
crates/bacnet-client/src/client/mod.rs	239	method	BipClientBuilder::foreign_device
crates/bacnet-client/src/client/mod.rs	247	method	BipClientBuilder::foreign_device_registration_startup
crates/bacnet-client/src/client/mod.rs	256	method	BipClientBuilder::foreign_device_registration_status_handle
crates/bacnet-client/src/client/mod.rs	263	method	BipClientBuilder::apdu_timeout_ms
crates/bacnet-client/src/client/mod.rs	269	method	BipClientBuilder::max_apdu_length
crates/bacnet-client/src/client/mod.rs	275	method	BipClientBuilder::cov_channel_capacity
crates/bacnet-client/src/client/mod.rs	281	method	BipClientBuilder::build
crates/bacnet-client/src/client/mod.rs	314	struct	DeviceReadRequest
crates/bacnet-client/src/client/mod.rs	327	struct	DeviceReadResult
crates/bacnet-client/src/client/mod.rs	336	struct	DeviceRpmRequest
crates/bacnet-client/src/client/mod.rs	345	struct	DeviceRpmResult
crates/bacnet-client/src/client/mod.rs	354	struct	DeviceWriteRequest
crates/bacnet-client/src/client/mod.rs	371	struct	DeviceWriteResult
crates/bacnet-client/src/client/mod.rs	402	struct	BACnetClient
crates/bacnet-client/src/client/mod.rs	420	method	BACnetClient::bip_builder
crates/bacnet-client/src/client/mod.rs	430	method	BACnetClient::builder
crates/bacnet-client/src/client/mod.rs	435	method	BACnetClient::read_bdt
crates/bacnet-client/src/client/mod.rs	443	method	BACnetClient::write_bdt
crates/bacnet-client/src/client/mod.rs	452	method	BACnetClient::read_fdt
crates/bacnet-client/src/client/mod.rs	460	method	BACnetClient::delete_fdt_entry
crates/bacnet-client/src/client/mod.rs	473	method	BACnetClient::register_foreign_device_bvlc
crates/bacnet-client/src/client/mod.rs	48	const	DEFAULT_COV_CHANNEL_CAPACITY
crates/bacnet-client/src/client/mod.rs	485	method	BACnetClient::foreign_device_registration_status
crates/bacnet-client/src/client/mod.rs	492	method	BACnetClient::foreign_device_registration_status_handle
crates/bacnet-client/src/client/mod.rs	503	method	BACnetClient::foreign_device_registration_status
crates/bacnet-client/src/client/mod.rs	51	const	MAX_COV_CHANNEL_CAPACITY
crates/bacnet-client/src/client/mod.rs	511	method	BACnetClient::foreign_device_registration_status_handle
crates/bacnet-client/src/client/mod.rs	524	method	BACnetClient::bip6_builder
crates/bacnet-client/src/client/mod.rs	536	struct	Bip6ClientBuilder
crates/bacnet-client/src/client/mod.rs	54	const	DEVICE_EVENT_CHANNEL_CAPACITY
crates/bacnet-client/src/client/mod.rs	546	method	Bip6ClientBuilder::interface
crates/bacnet-client/src/client/mod.rs	552	method	Bip6ClientBuilder::port
crates/bacnet-client/src/client/mod.rs	558	method	Bip6ClientBuilder::device_instance
crates/bacnet-client/src/client/mod.rs	564	method	Bip6ClientBuilder::apdu_timeout_ms
crates/bacnet-client/src/client/mod.rs	57	const	IAM_EVENT_CHANNEL_CAPACITY
crates/bacnet-client/src/client/mod.rs	570	method	Bip6ClientBuilder::max_apdu_length
crates/bacnet-client/src/client/mod.rs	576	method	Bip6ClientBuilder::cov_channel_capacity
crates/bacnet-client/src/client/mod.rs	582	method	Bip6ClientBuilder::build
crates/bacnet-client/src/client/mod.rs	591	method	BACnetClient::sc_builder
crates/bacnet-client/src/client/mod.rs	610	struct	ScClientBuilder
crates/bacnet-client/src/client/mod.rs	625	method	ScClientBuilder::hub_url
crates/bacnet-client/src/client/mod.rs	63	enum	DeviceEventKind
crates/bacnet-client/src/client/mod.rs	631	method	ScClientBuilder::tls_config
crates/bacnet-client/src/client/mod.rs	640	method	ScClientBuilder::vmac
crates/bacnet-client/src/client/mod.rs	646	method	ScClientBuilder::device_uuid
crates/bacnet-client/src/client/mod.rs	652	method	ScClientBuilder::apdu_timeout_ms
crates/bacnet-client/src/client/mod.rs	658	method	ScClientBuilder::cov_channel_capacity
crates/bacnet-client/src/client/mod.rs	664	method	ScClientBuilder::heartbeat_interval_ms
crates/bacnet-client/src/client/mod.rs	670	method	ScClientBuilder::heartbeat_timeout_ms
crates/bacnet-client/src/client/mod.rs	676	method	ScClientBuilder::reconnect
crates/bacnet-client/src/client/mod.rs	707	method	ScClientBuilder::build_with_websocket_for_test
crates/bacnet-client/src/client/mod.rs	720	method	ScClientBuilder::build
crates/bacnet-client/src/client/mod.rs	74	struct	DeviceEvent
crates/bacnet-client/src/client/mod.rs	83	struct	ClientConfig
crates/bacnet-client/src/client/mod.rs	858	use	router_discovery
crates/bacnet-client/src/client/mod.rs	861	use	cov_notifications
crates/bacnet-client/src/client/mod.rs	865	use	cov_renewal
crates/bacnet-client/src/client/mod.rs	892	method	BACnetClient::generic_builder
crates/bacnet-client/src/client/object_mgmt.rs	23	method	BACnetClient::create_object
crates/bacnet-client/src/client/object_mgmt.rs	4	method	BACnetClient::delete_object
crates/bacnet-client/src/client/property.rs	104	method	BACnetClient::read_property_multiple
crates/bacnet-client/src/client/property.rs	129	method	BACnetClient::read_property_multiple_routed
crates/bacnet-client/src/client/property.rs	158	method	BACnetClient::read_property_multiple_from_device
crates/bacnet-client/src/client/property.rs	177	method	BACnetClient::read_property_from_devices
crates/bacnet-client/src/client/property.rs	211	method	BACnetClient::read_property_multiple_from_devices
crates/bacnet-client/src/client/property.rs	236	method	BACnetClient::write_property
crates/bacnet-client/src/client/property.rs	270	method	BACnetClient::write_property_routed
crates/bacnet-client/src/client/property.rs	30	method	BACnetClient::read_property_from_device
crates/bacnet-client/src/client/property.rs	307	method	BACnetClient::write_property_multiple
crates/bacnet-client/src/client/property.rs	332	method	BACnetClient::write_property_multiple_routed
crates/bacnet-client/src/client/property.rs	365	method	BACnetClient::write_property_to_device
crates/bacnet-client/src/client/property.rs	402	method	BACnetClient::write_property_multiple_to_device
crates/bacnet-client/src/client/property.rs	421	method	BACnetClient::write_property_to_devices
crates/bacnet-client/src/client/property.rs	5	method	BACnetClient::read_property
crates/bacnet-client/src/client/property.rs	71	method	BACnetClient::read_property_routed
crates/bacnet-client/src/client/requests.rs	215	method	BACnetClient::send_confirmed_target_apdu
crates/bacnet-client/src/client/requests.rs	245	method	BACnetClient::target_transport_max_apdu_length
crates/bacnet-client/src/client/requests.rs	252	method	BACnetClient::advertised_max_apdu_length_for_target
crates/bacnet-client/src/client/requests.rs	263	method	BACnetClient::unconfirmed_request
crates/bacnet-client/src/client/requests.rs	283	method	BACnetClient::broadcast_unconfirmed
crates/bacnet-client/src/client/requests.rs	29	method	BACnetClient::confirmed_request_routed
crates/bacnet-client/src/client/requests.rs	302	method	BACnetClient::broadcast_global_unconfirmed
crates/bacnet-client/src/client/requests.rs	321	method	BACnetClient::broadcast_network_unconfirmed
crates/bacnet-client/src/client/requests.rs	49	method	BACnetClient::confirmed_request_inner
crates/bacnet-client/src/client/requests.rs	9	method	BACnetClient::confirmed_request
crates/bacnet-client/src/client/router_discovery.rs	21	method	BACnetClient::router_snapshot
crates/bacnet-client/src/client/router_discovery.rs	26	method	BACnetClient::who_is_router_to_network
crates/bacnet-client/src/client/router_discovery.rs	6	struct	RouterInfo
crates/bacnet-client/src/client/segmentation.rs	227	method	BACnetClient::segmented_confirmed_request
crates/bacnet-client/src/client/segmentation.rs	37	method	BACnetClient::send_segment_control
crates/bacnet-client/src/client/segmentation.rs	66	method	BACnetClient::handle_segmented_complex_ack
crates/bacnet-client/src/discovery.rs	100	method	DeviceTable::upsert_with_result
crates/bacnet-client/src/discovery.rs	116	method	DeviceTable::all
crates/bacnet-client/src/discovery.rs	12	struct	DiscoveredDevice
crates/bacnet-client/src/discovery.rs	121	method	DeviceTable::get
crates/bacnet-client/src/discovery.rs	126	method	DeviceTable::get_by_mac
crates/bacnet-client/src/discovery.rs	133	method	DeviceTable::clear
crates/bacnet-client/src/discovery.rs	138	method	DeviceTable::len
crates/bacnet-client/src/discovery.rs	143	method	DeviceTable::is_empty
crates/bacnet-client/src/discovery.rs	148	method	DeviceTable::purge_stale
crates/bacnet-client/src/discovery.rs	152	method	DeviceTable::purge_stale_collect
crates/bacnet-client/src/discovery.rs	38	struct	IAmEvent
crates/bacnet-client/src/discovery.rs	74	struct	DeviceTable
crates/bacnet-client/src/discovery.rs	79	enum	DeviceUpsertResult
crates/bacnet-client/src/discovery.rs	86	method	DeviceTable::new
crates/bacnet-client/src/discovery.rs	96	method	DeviceTable::upsert
crates/bacnet-client/src/lib.rs	3	mod	client
crates/bacnet-client/src/lib.rs	4	mod	discovery
crates/bacnet-client/src/lib.rs	5	mod	segmentation
crates/bacnet-client/src/lib.rs	6	mod	tsm
crates/bacnet-client/src/segmentation.rs	2	use	bacnet_encoding
crates/bacnet-client/src/tsm.rs	119	struct	Tsm
crates/bacnet-client/src/tsm.rs	128	method	Tsm::new
crates/bacnet-client/src/tsm.rs	138	method	Tsm::config
crates/bacnet-client/src/tsm.rs	145	method	Tsm::allocate_invoke_id
crates/bacnet-client/src/tsm.rs	15	struct	TsmConfig
crates/bacnet-client/src/tsm.rs	159	method	Tsm::release_invoke_id
crates/bacnet-client/src/tsm.rs	171	method	Tsm::register_transaction
crates/bacnet-client/src/tsm.rs	181	method	Tsm::register_transaction_scoped
